Brand,Category,Color0,Color1,Color2,Color3,Color4,Color5,Rating,URL,Average_Price,C0_stock,C1_stock,C2_stock,C3_stock,C4_stock,C5_stock,Total_stock,Gender,Price_type
Black Tape,Plus Sizes,Orange Purple Floral,,,,,,0,https://www.macys.com/shop/product/black-tape-trendy-plus-size-printed-maxi-dress?ID=14589778&CategoryID=188851,40.59,5,0,0,0,0,0,5,Women,Reasonable
XSCAPE,Dresses,Navy Blue/Gunmetal,,,,,,5,https://www.macys.com/shop/product/xscape-embellished-embroidered-gown?ID=11928780&CategoryID=188851,209.3,14,0,0,0,0,0,14,Women,Expensive
City Chic,Plus Sizes,Night Bloom,,,,,,5,https://www.macys.com/shop/product/city-chic-trendy-plus-size-everly-dress?ID=14521662&CategoryID=188851,93.98,9,0,0,0,0,0,9,Women,Reasonable
Tommy Hilfiger,Coats & Jackets ,Black,Navy,,,,,0,https://www.macys.com/shop/product/tommy-hilfiger-plus-size-faux-fur-trim-hooded-puffer-coat?ID=14164684&CategoryID=188851,157.49,5,4,0,0,0,0,9,Women,Expensive
B Darlin,Dresses,Navy,,,,,,0,https://www.macys.com/shop/product/b-darlin-juniors-embroidered-embellished-dress?ID=14245795&CategoryID=188851,69.3,0,0,0,0,0,0,0,Women,Reasonable
Anne Klein,Coats & Jackets ,Black,,,,,,0,https://www.macys.com/shop/product/anne-klein-Generals-plus-size-hooded-double-breasted-maxi-coat?ID=14164571&CategoryID=188851,241.49,5,0,0,0,0,0,5,Women,Expensive
Tommy Hilfiger,Coats & Jackets ,Black,Navy,,,,,0,https://www.macys.com/shop/product/tommy-hilfiger-plus-size-hooded-anorak-raincoat?ID=14164706&CategoryID=188851,168,5,3,0,0,0,0,8,Women,Expensive
XSCAPE,Dresses,Black,,,,,,4,https://www.macys.com/shop/product/xscape-one-shoulder-gown?ID=10365682&CategoryID=188851,139.3,0,0,0,0,0,0,0,Women,Expensive
Adrianna Papell,Plus Sizes,Alabaster,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-plus-size-beaded-dress?ID=14297597&CategoryID=188851,195.3,0,0,0,0,0,0,0,Women,Expensive
Adrianna Papell,Dresses,Serenity,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-Generals-off-the-shoulder-embellished-gown?ID=13995367&CategoryID=188851,230.3,35,0,0,0,0,0,35,Women,Expensive
City Chic,Plus Sizes,Navy Bluebell,,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-elodie-maxi-dress?ID=14329269&CategoryID=188851,72.97,0,0,0,0,0,0,0,Women,Reasonable
Trixxi,Dresses,Blue,,,,,,4,https://www.macys.com/shop/product/trixxi-juniorss-burnout-blue-fit-flare-dress?ID=13910661&CategoryID=188851,20.99,0,0,0,0,0,0,0,Women,Reasonable
Adrianna Papell,Dresses,Air Sky,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-Generals-popover-beaded-gown?ID=14278936&CategoryID=188851,244.3,20,0,0,0,0,0,20,Women,Expensive
Steve Madden,Jackets & Blazers,Light Taupe,Sage,Peacoat Navy,,,,0,https://www.macys.com/shop/product/steve-madden-Generals-sophia-plaid-shacket?ID=14597699&CategoryID=188851,55.3,9,10,10,0,0,0,29,Women,Reasonable
City Studios,Dresses,Slate Blue,,,,,,0,https://www.macys.com/shop/product/city-studios-juniors-v-neck-slip-dress?ID=14245790&CategoryID=188851,48.3,9,0,0,0,0,0,9,Women,Reasonable
Nightway,Plus Sizes,Navy/Nude,,,,,,0,https://www.macys.com/shop/product/nightway-plus-size-asymmetrical-hem-lace-dress?ID=14589474&CategoryID=188851,83.3,9,0,0,0,0,0,9,Women,Reasonable
London Fog,Coats & Jackets ,Black,,,,,,0,https://www.macys.com/shop/product/london-fog-Generals-plus-size-hooded-double-breasted-trench-coat?ID=14120797&CategoryID=188851,189,0,0,0,0,0,0,0,Women,Expensive
XSCAPE,Dresses,Navy,,,,,,4,https://www.macys.com/shop/product/xscape-ruffled-off-the-shoulder-gown?ID=9886091&CategoryID=188851,139.3,0,0,0,0,0,0,0,Women,Expensive
Calvin Klein,Plus Sizes,Malachite Multi,Aubergine/Pink Multi,,,,,0,https://www.macys.com/shop/product/calvin-klein-plus-size-floral-print-wrap-dress?ID=14602698&CategoryID=188851,104.3,9,10,0,0,0,0,19,Women,Expensive
Blondie Nites,Dresses,Blacksilvr,,,,,,0,https://www.macys.com/shop/product/blondie-nites-juniors-embellished-fit-flare-dress?ID=14491307&CategoryID=188851,139.3,5,0,0,0,0,0,5,Women,Expensive
Adrianna Papell,Dresses,Serenity Multi,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-Generals-beaded-illusion-bell-sleeve-dress?ID=13995368&CategoryID=188851,195.3,35,0,0,0,0,0,35,Women,Expensive
Calvin Klein,Dresses,Bronze Black,,,,,,0,https://www.macys.com/shop/product/calvin-klein-Generals-sequined-surplice-neck-dress?ID=14730335&CategoryID=188851,153.3,20,0,0,0,0,0,20,Women,Expensive
Le Suit,Plus Sizes,Fire Red/black,,,,,,0,https://www.macys.com/shop/product/le-suit-plus-size-three-button-pantsuit?ID=13019547&CategoryID=188851,97.99,2,0,0,0,0,0,2,Women,Reasonable
Calvin Klein,Coats & Jackets,Black,Camel,Pastel Blue,Tin,Dusty Rose,,4.526,https://www.macys.com/shop/product/calvin-klein-Generals-single-breasted-coat?ID=9229573&CategoryID=188851,202.99,14,45,38,30,15,0,142,Women,Expensive
City Chic,Plus Sizes,Night Bloom,,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-audrey-dress?ID=14521660&CategoryID=188851,78.22,2,0,0,0,0,0,2,Women,Reasonable
Betsy & Adam,Plus Sizes,Black,,,,,,0,https://www.macys.com/shop/product/betsy-adam-plus-size-satin-blouson-scuba-crepe-gown?ID=14165608&CategoryID=188851,195.3,9,0,0,0,0,0,9,Women,Expensive
Eliza J,Dresses,Wine,,,,,,0,https://www.macys.com/shop/product/eliza-j-petite-halter-neck-blouson-sleeveless-velvet-gown?ID=14711461&CategoryID=188851,124.6,20,0,0,0,0,0,20,Women,Expensive
City Chic,Plus Sizes,Black,Rose Gold,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-sequin-sass-dress?ID=14329218&CategoryID=188851,114.98,0,3,0,0,0,0,3,Women,Expensive
BCBGMAXAZRIA,Dresses,Green Combo,,,,,,0,https://www.macys.com/shop/product/bcbgmaxazria-printed-cami-ruffled-fit-flare-dress?ID=13731685&CategoryID=188851,116.76,9,0,0,0,0,0,9,Women,Expensive
Free People,Coats & Jackets,Black,Forest Glenn,,,,,0,https://www.macys.com/shop/product/free-people-Generals-hooded-emmy-swing-puffer-coat?ID=14685257&CategoryID=188851,NA,9,6,0,0,0,0,15,Women,NA
Calvin Klein,Plus Sizes,Aubergine,,,,,,0,https://www.macys.com/shop/product/calvin-klein-plus-size-solid-tie-sleeve-chiffon-shift-dress?ID=14602696&CategoryID=188851,90.3,9,0,0,0,0,0,9,Women,Reasonable
London Fog,Coats & Jackets ,Black,Medium Grey,Navy,Burgundy,,,4.6,https://www.macys.com/shop/product/london-fog-plus-size-faux-fur-trim-hooded-walker-coat?ID=14116520&CategoryID=188851,157.49,5,6,4,3,0,0,18,Women,Expensive
Calvin Klein,Tops,Black,Khaki,Aubergine,,,,5,https://www.macys.com/shop/product/calvin-klein-Generals-tie-waist-button-down-shirt?ID=14503215&CategoryID=188851,55.65,9,10,10,0,0,0,29,Women,Reasonable
Adrianna Papell,Dresses,Midnight Navy,,,,,,4.4615,https://www.macys.com/shop/product/adrianna-papell-one-shoulder-jersey-gown?ID=10129580&CategoryID=188851,132.3,0,0,0,0,0,0,0,Women,Expensive
Adrianna Papell,Dresses,Silver Multi,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-Generals-jacquard-fit-flare-dress?ID=14173327&CategoryID=188851,139.3,27,0,0,0,0,0,27,Women,Expensive
Tommy Hilfiger,Plus Sizes,Bright White,,,,,,3.6667,https://www.macys.com/shop/product/tommy-hilfiger-plus-size-ella-gauze-dress?ID=14203618&CategoryID=188851,69.99,9,0,0,0,0,0,9,Women,Reasonable
XSCAPE,Dresses,Black/Emerald,,,,,,2.75,https://www.macys.com/shop/product/xscape-velvet-top-ball-gown?ID=12873057&CategoryID=188851,188.3,9,0,0,0,0,0,9,Women,Expensive
Dress the Population,Dresses,Tangelo Multi,,,,,,0,https://www.macys.com/shop/product/dress-the-population-Generals-sequined-off-the-shoulder-mini-dress?ID=14131966&CategoryID=188851,NA,20,0,0,0,0,0,20,Women,NA
Adrianna Papell,Dresses,Blush,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-Generals-soutache-column-gown?ID=14173283&CategoryID=188851,174.3,0,0,0,0,0,0,0,Women,Expensive
MAC DUGGAL,Dresses,Rose Gold,,,,,,4.25,https://www.macys.com/shop/product/mac-duggal-sequin-asymmetric-gown?ID=12887028&CategoryID=188851,NA,0,0,0,0,0,0,0,Women,NA
City Chic,Plus Sizes,Black,Ivory,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-holland-maxi-dress?ID=14441953&CategoryID=188851,67.72,0,3,0,0,0,0,3,Women,Reasonable
RACHEL Rachel Roy,Dresses,Spruce,,,,,,0,https://www.macys.com/shop/product/rachel-rachel-roy-Generals-chai-ribbed-neck-cutout-dress?ID=14523355&CategoryID=188851,104.3,14,0,0,0,0,0,14,Women,Expensive
Sebby,Coats & Jackets,Black,Sage,,,,,0,https://www.macys.com/shop/product/sebby-juniors-diamond-quilted-hooded-coat?ID=14189671&CategoryID=188851,55.99,14,10,0,0,0,0,24,Women,Reasonable
Adrianna Papell,Dresses,Ivory/Pearl,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-embellished-off-the-shoulder-gown?ID=13158904&CategoryID=188851,209.3,14,0,0,0,0,0,14,Women,Expensive
Betsy & Adam,Plus Sizes,Navy/Blue,,,,,,0,https://www.macys.com/shop/product/betsy-adam-plus-size-floral-chiffon-gown?ID=14021170&CategoryID=188851,94.15,2,0,0,0,0,0,2,Women,Reasonable
Lauren Ralph Lauren,Dresses,Birch Tan,,,,,,0,https://www.macys.com/shop/product/lauren-ralph-lauren-stretch-cotton-blouson-sleeve-shirtdress?ID=14486955&CategoryID=188851,NA,27,0,0,0,0,0,27,Women,NA
Joseph A,General,Caramel Plaid,Navy Yard Buffalo Plaid,Chocolate Plaid,Jumbo Buffalo Red,Derby Plaid,Portland Plaid,5,https://www.macys.com/shop/product/joseph-a-plus-size-drape-collar-coatigan-sweater?ID=13226737&CategoryID=188851,54.88,2,3,3,3,3,3,17,Women,Reasonable
City Chic,Plus Sizes,Black,Powder,Rose,,,,5,https://www.macys.com/shop/product/city-chic-trendy-plus-size-sweet-julia-dress?ID=13487852&CategoryID=188851,88.73,0,2,0,0,0,0,2,Women,Reasonable
Alex Evenings,Plus Sizes,Wedgewood,Black,,,,,0,https://www.macys.com/shop/product/alex-evenings-plus-size-bell-sleeve-illusion-sheath?ID=14131702&CategoryID=188851,153.3,5,14,0,0,0,0,19,Women,Expensive
XSCAPE,Dresses,Black,,,,,,5,https://www.macys.com/shop/product/xscape-embellished-neckline-gown?ID=13135656&CategoryID=188851,202.3,14,0,0,0,0,0,14,Women,Expensive
XSCAPE,Plus Sizes,Navy Gunmetal,,,,,,0,https://www.macys.com/shop/product/xscape-plus-size-lace-sleeve-dress?ID=14156769&CategoryID=188851,118.3,0,0,0,0,0,0,0,Women,Expensive
Eliza J,Dresses,Wine,,,,,,0,https://www.macys.com/shop/product/eliza-j-Generals-floral-print-ball-gown?ID=14444415&CategoryID=188851,173.6,20,0,0,0,0,0,20,Women,Expensive
Vince Camuto,Dresses,French Roast,,,,,,0,https://www.macys.com/shop/product/vince-camuto-plus-size-tiered-v-neck-babydoll-dress?ID=14661240&CategoryID=188851,90.3,2,0,0,0,0,0,2,Women,Reasonable
Lauren Ralph Lauren,Sweaters,Scottish Primrose Heather,,,,,,0,https://www.macys.com/shop/product/lauren-ralph-lauren-aran-knit-wool-cashmere-sweater?ID=14533618&CategoryID=188851,NA,9,0,0,0,0,0,9,Women,NA
City Chic,Plus Sizes,Love Red,Sugar,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-festive-detail-dress?ID=13131864&CategoryID=188851,83.48,5,10,0,0,0,0,15,Women,Reasonable
City Chic,Plus Sizes,Color Shock,,,,,,4,https://www.macys.com/shop/product/city-chic-trendy-plus-size-color-shock-maxi-dress?ID=13131944&CategoryID=188851,67.72,0,0,0,0,0,0,0,Women,Reasonable
Betsy & Adam,Dresses,White Pink Gold,,,,,,3.5,https://www.macys.com/shop/product/betsy-adam-petite-cape-back-metallic-gown?ID=13825972&CategoryID=188851,209.3,20,0,0,0,0,0,20,Women,Expensive
MAC DUGGAL,Dresses,Black,,,,,,0,https://www.macys.com/shop/product/mac-duggal-embellished-jersey-gown?ID=13343651&CategoryID=188851,NA,5,0,0,0,0,0,5,Women,NA
QUIZ,Dresses,Black,,,,,,0,https://www.macys.com/shop/product/quiz-blazer-dress?ID=14570102&CategoryID=188851,48.3,5,0,0,0,0,0,5,Women,Reasonable
Le Suit,Pants & Capris,Black,Light Loden,Fuchsia,,,,0,https://www.macys.com/shop/product/le-suit-single-button-blazer-slim-fit-pantsuit-regular-petite-sizes?ID=14319492&CategoryID=188851,157.5,119,120,76,0,0,0,315,Women,Expensive
City Chic,Pants & Capris,Night Bloom,,,,,,0,https://www.macys.com/shop/product/city-chic-trendy-plus-size-stella-jumpsuit-pants?ID=14521658&CategoryID=188851,72.97,2,0,0,0,0,0,2,Women,Reasonable
XSCAPE,Dresses,Black/Navy,,,,,,2,https://www.macys.com/shop/product/xscape-lace-off-the-shoulder-gown?ID=13048596&CategoryID=188851,216.3,20,0,0,0,0,0,20,Women,Expensive
Betsy & Adam,Dresses,Navy Blue,,,,,,4.3333,https://www.macys.com/shop/product/betsy-adam-beaded-sleeve-gown?ID=12353179&CategoryID=188851,97.29,0,0,0,0,0,0,0,Women,Reasonable
MAC DUGGAL,Dresses,Sea Mist,,,,,,3.75,https://www.macys.com/shop/product/mac-duggal-embroidered-mesh-gown?ID=12209264&CategoryID=188851,NA,20,0,0,0,0,0,20,Women,NA
City Chic,Plus Sizes,Black,Fuchsia,,,,,1.5,https://www.macys.com/shop/product/city-chic-trendy-plus-size-dreamy-pleat-dress?ID=14441824&CategoryID=188851,67.72,0,1,0,0,0,0,1,Women,Reasonable
DKNY,Coats & Jackets ,Black,Loden,,,,,4,https://www.macys.com/shop/product/dkny-plus-size-hooded-anorak-raincoat?ID=14120795&CategoryID=188851,161,5,6,0,0,0,0,11,Women,Expensive
Calvin Klein,Dresses,Black Multi,,,,,,0,https://www.macys.com/shop/product/calvin-klein-petite-patterned-sleeveless-belted-dress?ID=14602897&CategoryID=188851,93.8,20,0,0,0,0,0,20,Women,Reasonable
Vince Camuto,Dresses,Green,,,,,,5,https://www.macys.com/shop/product/vince-camuto-petite-draped-one-shoulder-jumpsuit?ID=14131728&CategoryID=188851,138.6,0,0,0,0,0,0,0,Women,Expensive
Jones New York,General,NYC White,Collection Navy,Bright Scarlet,,,,0,https://www.macys.com/shop/product/Generals-utility-shirt-dress?ID=14116238&CategoryID=188851,41.79,9,10,10,0,0,0,29,Women,Reasonable
Dessy Collection,Dresses,Black,Rose Gold,Silver,,,,3,https://www.macys.com/shop/product/dessy-collection-one-shoulder-metallic-gown?ID=11422228&CategoryID=188851,167.7666667,2,36,45,0,0,0,83,Women,Expensive
XSCAPE,Plus Sizes,Wine,Black,,,,,5,https://www.macys.com/shop/product/xscape-plus-size-sequin-surplice-gown?ID=12900058&CategoryID=188851,237.3,2,10,0,0,0,0,12,Women,Expensive
Alex Evenings,Dresses,LIGHT BLUE,,,,,,0,https://www.macys.com/shop/product/alex-evenings-petite-lace-fit-flare-dress?ID=13879397&CategoryID=188851,181.3,2,0,0,0,0,0,2,Women,Expensive
Charter Club,Sweaters,Classic Black,Heather Camel,Deep Alpine,Ice Grey Heather,Crantini,Calypso Red,3.5143,https://www.macys.com/shop/product/charter-club-plus-size-v-neck-cashmere-sweater-created-for-macys?ID=12312056&CategoryID=188851,72.97,5,6,6,6,6,6,47,Women,Reasonable
Blondie Nites,Dresses,Hot Pink,,,,,,0,https://www.macys.com/shop/product/blondie-nites-juniors-lace-up-back-fit-flare-dress?ID=14491317&CategoryID=188851,118.3,2,0,0,0,0,0,2,Women,Expensive
Calvin Klein,Dresses,Tango,,,,,,0,https://www.macys.com/shop/product/calvin-klein-scuba-crepe-faux-wrap-gown?ID=13942561&CategoryID=188851,153.3,27,0,0,0,0,0,27,Women,Expensive
Levi's,Jackets & Blazers,Black,Peach Blush,Oyster,,,,4.625,https://www.macys.com/shop/product/levis-plus-size-faux-leather-motocross-racer-jacket?ID=11012254&CategoryID=188851,84.28,5,3,6,0,0,0,14,Women,Reasonable
Dessy Collection,Dresses,Black,Cabernet,,,,,3,https://www.macys.com/shop/product/lovely-draped-halter-gown?ID=13624459&CategoryID=188851,161.7,0,3,0,0,0,0,3,Women,Expensive
Tommy Hilfiger,Sweaters,Tobacco Brown,,,,,,0,https://www.macys.com/shop/product/tommy-hilfiger-Generals-cable-knit-vest-with-puffed-sleeves-top?ID=14462246&CategoryID=188851,46.99,14,0,0,0,0,0,14,Women,Reasonable
DKNY,Dresses,Spring Navy,,,,,,4,https://www.macys.com/shop/product/dkny-Generals-tulle-mermaid-one-shoulder-gown?ID=13838683&CategoryID=188851,174.3,0,0,0,0,0,0,0,Women,Expensive
Anne Klein,Dresses,Bisqueware,Espresso,,,,,3.5,https://www.macys.com/shop/product/anne-klein-Generals-midi-shirtdress?ID=14213268&CategoryID=188851,97.3,20,9,0,0,0,0,29,Women,Reasonable
Betsy & Adam,Dresses,Navy/Silver,,,,,,4.5,https://www.macys.com/shop/product/betsy-adam-petite-beaded-sleeve-gown?ID=12900128&CategoryID=188851,195.3,27,0,0,0,0,0,27,Women,Expensive
Betsy & Adam,Dresses,Navy/Silver,,,,,,3.8333,https://www.macys.com/shop/product/betsy-adam-petite-short-sleeve-mesh-gown?ID=14263599&CategoryID=188851,132.3,0,0,0,0,0,0,0,Women,Expensive
XSCAPE,Dresses,Black,,,,,,4.5,https://www.macys.com/shop/product/xscape-ruffled-off-the-shoulder-gown?ID=13227363&CategoryID=188851,181.3,0,0,0,0,0,0,0,Women,Expensive
City Chic,Plus Sizes,Waterlily,Navy,Ballet Pink,,,,0,https://www.macys.com/shop/product/plus-size-ruffle-amore-maxi-dress?ID=12303753&CategoryID=188851,99.23,5,7,0,0,0,0,12,Women,Reasonable
Calvin Klein,Dresses,Black Multi,,,,,,0,https://www.macys.com/shop/product/calvin-klein-floral-print-shift-dress?ID=14602589&CategoryID=188851,90.3,27,0,0,0,0,0,27,Women,Reasonable
Calvin Klein,Plus Sizes,Sapphire,,,,,,0,https://www.macys.com/shop/product/calvin-klein-plus-size-velvet-faux-wrap-a-line-dress?ID=14699424&CategoryID=188851,97.3,9,0,0,0,0,0,9,Women,Reasonable
Eileen Fisher,Tops,Black,Misty Lilac,Steel,Nocturne,,,5,https://www.macys.com/shop/product/eileen-fisher-Generals-silk-square-neck-cami-top?ID=13827131&CategoryID=188851,159.6,0,6,0,0,0,0,6,Women,Expensive
Alex Evenings,Dresses,Mint,,,,,,0,https://www.macys.com/shop/product/alex-evenings-Generals-metallic-detail-jacket-gown?ID=13919352&CategoryID=188851,167.3,14,0,0,0,0,0,14,Women,Expensive
Vince Camuto,Dresses,Deep Azure,Sunburst,Rich Black,Radiant Red,,,1.5,https://www.macys.com/shop/product/vince-camuto-Generals-ruffle-sleeve-dress?ID=13924205&CategoryID=188851,62.3,2,3,4,5,0,0,14,Women,Reasonable
Vince Camuto,Dresses,Tangerine,,,,,,0,https://www.macys.com/shop/product/vince-camuto-Generals-fit-flare-halter-lace-dress?ID=14181772&CategoryID=188851,69.99,5,0,0,0,0,0,5,Women,Reasonable
Betsy & Adam,Dresses,Pine,,,,,,0,https://www.macys.com/shop/product/betsy-adam-beaded-flutter-sleeve-gown?ID=13046921&CategoryID=188851,195.3,0,0,0,0,0,0,0,Women,Expensive
Vince Camuto,Dresses,Coral,,,,,,0,https://www.macys.com/shop/product/vince-camuto-Generals-floral-print-one-shoulder-ruffle-dress?ID=14181758&CategoryID=188851,69.99,14,0,0,0,0,0,14,Women,Reasonable
GUESS,Dresses,Natural Multi,,,,,,0,https://www.macys.com/shop/product/guess-Generals-simona-crochet-tie-back-dress?ID=14258707&CategoryID=188851,72.45,2,0,0,0,0,0,2,Women,Reasonable
Weekend Max Mara,Pants & Capris,Navy,,,,,,0,https://www.macys.com/shop/product/weekend-max-mara-Generals-elastic-waist-razza-pants?ID=14587497&CategoryID=188851,206.5,5,0,0,0,0,0,5,Women,Expensive
Vince Camuto,Tops,Rich Black,,,,,,0,https://www.macys.com/shop/product/vince-camuto-plus-size-v-neck-flutter-sleeve-blouse?ID=14661242&CategoryID=188851,69.3,2,0,0,0,0,0,2,Women,Reasonable
City Chic,Plus Sizes,Vivid Green,,,,,,2.3333,https://www.macys.com/shop/product/city-chic-trendy-plus-size-sweet-pop-dress?ID=14441857&CategoryID=188851,67.72,9,0,0,0,0,0,9,Women,Reasonable
XSCAPE,Dresses,Black,,,,,,0,https://www.macys.com/shop/product/xscape-Generals-cutout-bodycon-dress?ID=14157392&CategoryID=188851,153.3,14,0,0,0,0,0,14,Women,Expensive
MAC DUGGAL,Dresses,Rose Pink,Sage,,,,,1,https://www.macys.com/shop/product/mac-duggal-embellished-lace-gown?ID=12546309&CategoryID=188851,NA,20,9,0,0,0,0,29,Women,NA
Alex & Eve,Dresses,Sage Multi,,,,,,0,https://www.macys.com/shop/product/alex-eve-Generals-cascading-ruffle-a-line-maxi-dress?ID=13919199&CategoryID=188851,174.3,20,0,0,0,0,0,20,Women,Expensive
Hudson Jeans,Jeans,The One,,,,,,0,https://www.macys.com/shop/product/hudson-jeans-Generals-nico-ripped-jeans?ID=14129398&CategoryID=188851,81.9,35,0,0,0,0,0,35,Women,Reasonable
MAC DUGGAL,Dresses,Blush,,,,,,0,https://www.macys.com/shop/product/mac-duggal-Generals-sequin-v-neck-gown?ID=14241340&CategoryID=188851,NA,0,0,0,0,0,0,0,Women,NA
Sanctuary,Swimsuits & Cover-Ups,Earth,White Sand,,,,,0,https://www.macys.com/shop/product/sanctuary-Generals-snake-print-keyhole-tie-front-one-piece-swimsuit?ID=14548511&CategoryID=188851,62.48,9,10,0,0,0,0,19,Women,Reasonable
MAC DUGGAL,Dresses,Taupe,,,,,,1,https://www.macys.com/shop/product/mac-duggal-sequined-embroidered-gown?ID=13613543&CategoryID=188851,NA,20,0,0,0,0,0,20,Women,NA
Belldini,Plus Sizes,Black,Camel,Light Olive,,,,0,https://www.macys.com/shop/product/belldini-black-label-plus-size-button-front-collared-top?ID=14714886&CategoryID=188851,56.7,2,3,3,0,0,0,8,Women,Reasonable
Adrianna Papell,Dresses,Opal,,,,,,0,https://www.macys.com/shop/product/adrianna-papell-ruffled-back-cutout-gown?ID=13995365&CategoryID=188851,139.3,35,0,0,0,0,0,35,Women,Expensive
Alfred Sung,Dresses,Cameo,Midnight Blue,,,,,1,https://www.macys.com/shop/product/alfred-sung-cap-sleeve-satin-midi-dress?ID=12265292&CategoryID=188851,144.2,35,18,0,0,0,0,53,Women,Expensive
Raga,Dresses,Sage,,,,,,0,https://www.macys.com/shop/product/raga-Generals-kochi-open-back-maxi-dress?ID=13834036&CategoryID=188851,50.4,2,0,0,0,0,0,2,Women,Reasonable
Vince Camuto,Dresses,Gold,,,,,,0,https://www.macys.com/shop/product/vince-camuto-Generals-metallic-gathered-waist-evening-gown?ID=14131738&CategoryID=188851,131.6,0,0,0,0,0,0,0,Women,Expensive
Eliza J,Plus Sizes,Navy Multi,,,,,,0,https://www.macys.com/shop/product/eliza-j-plus-size-printed-organza-wide-leg-jumpsuit?ID=13620894&CategoryID=188851,138.6,5,0,0,0,0,0,5,Women,Expensive
